date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-09-15,30.743,30.7961,30.3179,30.5924,22438275,22438275,-0.070857,-0.231,30.5317,"Sep 15, 14",0.49101028857729107
2014-09-16,30.5304,31.0707,30.5304,30.9379,20878492,20878492,0.345427,1.129,30.8867,"Sep 16, 14",0.5078492438309963
2014-09-17,30.9201,31.177,30.7696,30.9821,26278958,26278958,0.044285,0.143,30.9709,"Sep 17, 14",0.5100034603931201
2014-09-18,31.1061,31.1504,30.8759,31.1504,23815486,23815486,0.168289,0.543,31.0161,"Sep 18, 14",0.5182060542258223
2014-09-19,31.1416,31.1947,30.8404,30.8404,46860142,46860142,-0.310002,-0.995,31.0107,"Sep 19, 14",0.5030972955321937
2014-09-22,30.805,31.0264,30.6013,30.743,25448163,25448163,-0.097426,-0.316,30.8139,"Sep 22, 14",0.49835022102651816
2014-09-23,30.743,30.743,30.4507,30.4861,25691469,25691469,-0.256856,-0.835,30.5723,"Sep 23, 14",0.4858294464833145
2014-09-24,30.464,30.867,30.4419,30.7784,18829270,18829270,0.292284,0.959,30.7134,"Sep 24, 14",0.5000755437934682
2014-09-25,30.7164,30.8139,30.0079,30.2382,34644687,34644687,-0.540283,-1.755,30.2596,"Sep 25, 14",0.47374731332153863
2014-09-26,30.3444,30.433,29.7864,30.3444,25883498,25883498,0.106286,0.351,30.1624,"Sep 26, 14",0.47892328162238823
2014-09-29,30.1673,30.991,30.061,30.9113,29003106,29003106,0.566854,1.868,30.7428,"Sep 29, 14",0.5065528148592204
2014-09-30,30.9113,30.9999,30.4773,30.8404,35274555,35274555,-0.070859,-0.229,30.8293,"Sep 30, 14",0.5030972955321937
2014-10-01,30.6544,30.805,29.9724,30.1053,35095646,35095646,-0.735138,-2.384,30.3909,"Oct 1, 14",0.46727004225578633
2014-10-02,30.0787,30.1141,29.4587,29.689,32911575,32911575,-0.416286,-1.383,29.7579,"Oct 2, 14",0.4469804414681814
2014-10-03,29.813,30.2736,29.6447,30.1407,25834842,25834842,0.451714,1.521,30.0722,"Oct 3, 14",0.46899536502273614
2014-10-06,30.247,30.5393,29.999,30.2116,24323080,24323080,0.070856,0.235,30.2491,"Oct 6, 14",0.47245088434976285
2014-10-07,30.1496,30.1584,29.596,29.6447,25972716,25972716,-0.566854,-1.876,29.8307,"Oct 7, 14",0.4448213511129306
2014-10-08,29.6624,30.4419,29.3524,30.3533,34963367,34963367,0.708569,2.39,29.9528,"Oct 8, 14",0.47935704921068917
2014-10-09,30.247,30.4986,29.7422,29.7776,28192889,28192889,-0.575713,-1.897,30.0334,"Oct 9, 14",0.45129862217868294
2014-10-10,28.8919,29.1044,27.0142,28.263,80917567,80917567,-1.5146,-5.086,28.4284,"Oct 10, 14",0.3774801514774904
2014-10-13,28.0947,28.6704,27.8733,27.8733,42117454,42117454,-0.389716,-1.379,28.1807,"Oct 13, 14",0.35848697966166126
2014-10-14,28.3339,28.9317,28.0859,28.4667,68671035,68671035,0.59343,2.129,28.5061,"Oct 14, 14",0.3874080680771423
2014-10-15,27.0452,28.0327,26.2613,27.7006,92309007,92309007,-0.766141,-2.691,27.3697,"Oct 15, 14",0.3500699389313721
2014-10-16,27.3596,27.9087,27.2356,27.3242,47787439,47787439,-0.376426,-1.359,27.501,"Oct 16, 14",0.33172498160143093
2014-10-17,27.6342,28.0859,27.4304,27.7936,37504513,37504513,0.469423,1.718,27.8113,"Oct 17, 14",0.35460256653946065
2014-10-20,27.4924,28.077,27.3684,27.9707,30523697,30523697,0.177144,0.637,27.7964,"Oct 20, 14",0.3632340541673368
2014-10-21,28.0504,28.8919,27.9707,28.883,33281716,33281716,0.912281,3.262,28.5594,"Oct 21, 14",0.4076976688647473
2014-10-22,28.9273,29.1133,28.5376,28.5819,26725598,26725598,-0.301141,-1.043,28.7943,"Oct 22, 14",0.3930226777594198
2014-10-23,28.9804,29.1487,28.8742,28.9539,22255305,22255305,0.372,1.302,28.9914,"Oct 23, 14",0.411153188191774
2014-10-24,28.9804,29.5207,28.8476,29.3879,27814900,27814900,0.433997,1.499,29.3214,"Oct 24, 14",0.4323054503628537
2014-10-27,29.2993,29.4897,29.0247,29.4056,23751948,23751948,0.017714,0.06,29.2908,"Oct 27, 14",0.43316811174632874
2014-10-28,29.4322,29.8927,29.4322,29.8839,21859946,21859946,0.478286,1.627,29.7131,"Oct 28, 14",0.45647946427265945
2014-10-29,29.9016,30.0876,29.6802,30.0433,24615225,24615225,0.159426,0.533,29.9486,"Oct 29, 14",0.46424829051706057
2014-10-30,29.7422,29.7687,28.697,28.8564,55217857,55217857,-1.1869,-3.95,29.0762,"Oct 30, 14",0.4064012398929715
2014-10-31,29.8839,30.123,29.3879,30.123,52089698,52089698,1.2666,4.389,29.8706,"Oct 31, 14",0.4681327036392613
2014-11-03,29.9459,30.5393,29.9281,30.3887,28703617,28703617,0.265713,0.882,30.3097,"Nov 3, 14",0.481082371977639
2014-11-04,30.3356,30.805,30.2957,30.5924,34695928,34695928,0.203712,0.67,30.5845,"Nov 4, 14",0.49101028857729107
2014-11-05,30.3562,30.4008,29.955,30.0976,34705503,34705503,-0.494798,-1.617,30.1391,"Nov 5, 14",0.46689476018500914
2014-11-06,30.0361,30.5166,29.7856,30.1511,25240559,25240559,0.053492,0.178,30.0789,"Nov 6, 14",0.46950223950794173
2014-11-07,30.2938,30.3116,29.5895,29.9372,27604495,27604495,-0.213963,-0.71,29.9042,"Nov 7, 14",0.45907719600933816
2014-11-10,29.8034,29.8569,29.4914,29.6519,30653627,30653627,-0.285288,-0.953,29.686,"Nov 10, 14",0.445172264218073
2014-11-11,29.741,29.9015,29.5939,29.6965,19676704,19676704,0.044579,0.15,29.7557,"Nov 11, 14",0.44734597595270464
2014-11-12,29.6251,29.7945,29.4201,29.7589,22864222,22864222,0.062405,0.21,29.6763,"Nov 12, 14",0.4503872228639383
2014-11-13,29.7321,30.1868,29.7232,30.0263,26449256,26449256,0.267457,0.899,30.0312,"Nov 13, 14",0.4634197456854745
2014-11-14,30.0887,30.2849,29.7321,30.267,18104633,18104633,0.24071,0.802,30.1631,"Nov 14, 14",0.475150965742108
2014-11-17,30.1511,30.5345,30.0976,30.5256,17646285,17646285,0.258538,0.854,30.3865,"Nov 17, 14",0.48775459476847044
2014-11-18,30.481,31.114,30.4542,30.9446,30676720,30676720,0.419012,1.373,30.9441,"Nov 18, 14",0.5081757879705038
2014-11-19,30.9267,31.0159,30.5345,30.6236,21289619,21289619,-0.320944,-1.037,30.7028,"Nov 19, 14",0.4925309120329078
2014-11-20,30.4364,32.0679,30.3116,32.0501,61994706,61994706,1.4264,4.658,31.4777,"Nov 20, 14",0.5620555709892338
2014-11-21,32.0768,32.5047,31.6489,31.7291,56721572,56721572,-0.320945,-1.001,32.0345,"Nov 21, 14",0.5464106950516378
