date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-09-02,51.8361,52.215,51.6661,52.1568,8077416,2019354,0.536795,1.04,52.0145,"Sep 2, 14",0.0015034995247558726
2014-09-03,52.2393,52.5041,52.0547,52.198,7788888,1947222,0.041292,0.079,52.281,"Sep 3, 14",0.002294612940080881
2014-09-04,52.3292,52.4944,51.9794,52.0426,9492552,2373138,-0.155452,-0.298,52.0874,"Sep 4, 14",-0.0006893439711204825
2014-09-05,52.0669,52.0693,51.7608,52.0304,8202964,2050741,-0.012145,-0.023,51.9394,"Sep 5, 14",-0.0009236057106099068
2014-09-08,51.9819,52.5187,51.858,52.4094,10275216,2568804,0.378916,0.728,52.3245,"Sep 8, 14",0.006353869639102504
2014-09-09,52.2928,52.3365,51.9794,52.0474,7328820,1832205,-0.361912,-0.691,52.1036,"Sep 9, 14",-0.0005971754178786835
2014-09-10,51.9964,53.1089,51.9892,52.679,12646876,3161719,0.631526,1.213,52.6725,"Sep 10, 14",0.01153067004618036
2014-09-11,52.6353,52.6474,52.0887,52.2102,8873840,2218460,-0.468786,-0.89,52.3228,"Sep 11, 14",0.0025288746795703054
2014-09-12,52.1932,52.4045,51.6758,51.9892,8710976,2177744,-0.221035,-0.423,51.9344,"Sep 12, 14",-0.0017147191259349155
2014-09-15,51.943,52.3705,51.943,52.1349,7039100,1759775,0.145737,0.28,52.1264,"Sep 15, 14",0.0010829805005905231
2014-09-16,52.2005,52.8976,51.8944,52.781,9212124,2303031,0.646098,1.239,52.4974,"Sep 16, 14",0.01348925180256729
2014-09-17,52.7081,52.8271,51.9066,52.3511,12327612,3081903,-0.429925,-0.815,52.3961,"Sep 17, 14",0.005234405752853945
2014-09-18,52.4482,52.6304,52.2576,52.5721,9228532,2307133,0.221038,0.422,52.4962,"Sep 18, 14",0.00947799955835903
2014-09-19,52.8757,52.9875,52.3414,52.526,20475552,5118888,-0.046151,-0.088,52.6603,"Sep 19, 14",0.008592797411599896
2014-09-22,52.7033,52.7033,51.9187,51.9503,9079768,2269942,-0.575661,-1.096,52.0924,"Sep 22, 14",-0.0024616684428314882
2014-09-23,51.9551,51.9551,51.6054,51.6054,7963564,1990891,-0.34491,-0.664,51.7452,"Sep 23, 14",-0.009084363028888988
2014-09-24,51.6831,52.2223,51.5544,52.079,8339704,2084926,0.473645,0.918,51.9803,"Sep 24, 14",0.00000960089096272718
2014-09-25,51.9892,52.045,51.11,51.1803,11732268,2933067,-0.898712,-1.726,51.3432,"Sep 25, 14",-0.01724704052536067
2014-09-26,51.3601,51.5466,51.1439,51.4791,7179304,1794826,0.298762,0.584,51.3817,"Sep 26, 14",-0.011509548086062305
2014-09-29,51.0589,51.3625,50.7941,51.2338,8788964,2197241,-0.245323,-0.477,51.1392,"Sep 29, 14",-0.016219745192353776
2014-09-30,51.292,51.985,51.2556,51.8264,11464748,2866187,0.592664,1.157,51.7921,"Sep 30, 14",-0.004840769223383904
2014-10-01,51.7001,51.9333,50.9471,51.0103,11687260,2921815,-0.816127,-1.575,51.2035,"Oct 1, 14",-0.02051134345267236
2014-10-02,50.765,51.0079,50.4735,50.9398,11412336,2853084,-0.07044,-0.138,50.7405,"Oct 2, 14",-0.021865069078410477
2014-10-03,51.258,51.5665,51.0516,51.4912,9966504,2491626,0.551371,1.082,51.4362,"Oct 3, 14",-0.01127720652476548
2014-10-06,51.637,51.773,51.4111,51.4426,8937896,2234474,-0.048581,-0.094,51.5309,"Oct 6, 14",-0.012210413126338115
2014-10-07,51.2046,51.2726,50.4856,50.5342,8950228,2237557,-0.908423,-1.766,50.8822,"Oct 7, 14",-0.029653311827337575
2014-10-08,50.5294,51.6248,50.4492,51.5811,14039212,3509803,1.0469,2.072,51.1616,"Oct 8, 14",-0.009550966329675375
2014-10-09,51.5447,51.5447,50.4201,50.4516,10997968,2749492,-1.1295,-2.19,50.7399,"Oct 9, 14",-0.031239379014372518
2014-10-10,50.4954,50.9034,49.7885,49.7885,11750448,2937612,-0.663101,-1.314,50.1899,"Oct 10, 14",-0.043972080609080505
2014-10-13,49.6719,50.4613,49.4825,49.6185,12203956,3050989,-0.170027,-0.341,49.9865,"Oct 13, 14",-0.047236383536392194
2014-10-14,49.6501,50.012,49.1716,49.2396,14018232,3504558,-0.378916,-0.764,49.5469,"Oct 14, 14",-0.054511938707912
2014-10-15,48.7878,49.0574,47.8381,48.6396,19668072,4917018,-0.59995,-1.218,48.476,"Oct 15, 14",-0.06603300786312964
2014-10-16,47.8721,49.3586,47.4106,49.3076,15625440,3906360,0.66796,1.373,48.7994,"Oct 16, 14",-0.053206217536987385
2014-10-17,49.7545,50.1747,49.446,50.0363,12731560,3182890,0.728686,1.478,49.894,"Oct 17, 14",-0.03921387904797567
2014-10-20,49.9221,50.5707,49.8274,50.4856,7634976,1908744,0.449352,0.898,50.3353,"Oct 20, 14",-0.03058651842891021
2014-10-21,50.9544,51.8288,50.4978,51.8118,12985940,3246485,1.3262,2.627,51.4166,"Oct 21, 14",-0.005121115239494228
2014-10-22,51.807,51.9673,51.1949,51.2313,11042152,2760538,-0.580519,-1.12,51.5872,"Oct 22, 14",-0.016267749647167273
2014-10-23,51.9479,52.4409,51.6588,52.0474,9729692,2432423,0.816127,1.593,52.1636,"Oct 23, 14",-0.0005971754178786835
2014-10-24,51.8896,52.0159,51.4596,51.8531,10904308,2726077,-0.194317,-0.373,51.8005,"Oct 24, 14",-0.004328081645976757
2014-10-27,51.7511,52.1568,51.5447,51.8361,6658908,1664727,-0.017002,-0.033,51.8579,"Oct 27, 14",-0.004654511938707843
